cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
610	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	645	550000	1.172727e-03	9.045205e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	655	530000	1.235849e-03	9.458719e-05
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	650	640000	1.015625e-03	7.803908e-05
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	659	530000	1.243396e-03	9.487521e-05
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	644	550000	1.170909e-03	9.038199e-05
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	639	570000	1.121053e-03	8.687365e-05
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	620	570000	1.087719e-03	8.557378e-05
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	653	540000	1.209259e-03	9.269497e-05
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	681	580000	1.174138e-03	8.813462e-05
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	659	550000	1.198182e-03	9.142727e-05
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	669	530000	1.262264e-03	9.559144e-05
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	663	590000	1.123729e-03	8.549027e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	654	560000	1.167857e-03	8.945470e-05
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	653	570000	1.145614e-03	8.781908e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	0	1	0.000500	662	560000	1.182143e-03	8.999952e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1149	350000	3.282857e-03	1.895108e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1248	340000	3.670588e-03	2.032759e-04
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1229	350000	3.511429e-03	1.959748e-04
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1165	360000	3.236111e-03	1.855294e-04
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1128	360000	3.133333e-03	1.825688e-04
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1267	350000	3.620000e-03	1.989706e-04
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1205	340000	3.544118e-03	1.997559e-04
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1154	350000	3.297143e-03	1.899213e-04
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1136	360000	3.155556e-03	1.832131e-04
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1157	350000	3.305714e-03	1.901672e-04
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1172	350000	3.348571e-03	1.913919e-04
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1179	360000	3.275000e-03	1.866372e-04
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1156	350000	3.302857e-03	1.900853e-04
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1193	360000	3.313889e-03	1.877383e-04
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.000000	1	2	0.002000	1144	350000	3.268571e-03	1.890994e-04
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	641	560000	1.144643e-03	8.856219e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	583	660000	8.833333e-04	7.167282e-05
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	633	630000	1.004762e-03	7.823464e-05
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	626	680000	9.205882e-04	7.208325e-05
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	573	630000	9.095238e-04	7.443809e-05
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	635	640000	9.921875e-04	7.713428e-05
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	591	650000	9.092308e-04	7.327215e-05
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	621	650000	9.553846e-04	7.510709e-05
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	613	610000	1.004918e-03	7.951300e-05
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	597	650000	9.184615e-04	7.364281e-05
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	626	650000	9.630769e-04	7.540856e-05
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	594	590000	1.006780e-03	8.092423e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	640	670000	9.552239e-04	7.397138e-05
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	634	650000	9.753846e-04	7.588841e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	0	1	0.000500	580	570000	1.017544e-03	8.277023e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1190	350000	3.400000e-03	1.928510e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1033	360000	2.869444e-03	1.747349e-04
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1025	380000	2.697368e-03	1.649103e-04
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1089	370000	2.943243e-03	1.745534e-04
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1053	380000	2.771053e-03	1.671414e-04
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1070	370000	2.891892e-03	1.730284e-04
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1049	380000	2.760526e-03	1.668245e-04
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1003	370000	2.710811e-03	1.675388e-04
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1079	380000	2.839474e-03	1.691865e-04
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1035	370000	2.797297e-03	1.701830e-04
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1022	360000	2.838889e-03	1.738048e-04
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1058	360000	2.938889e-03	1.768305e-04
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1094	380000	2.878947e-03	1.703551e-04
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1137	360000	3.158333e-03	1.832934e-04
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.001000	1	2	0.002000	1080	370000	2.918919e-03	1.738327e-04
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	595	640000	9.296875e-04	7.466767e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	409	4460000	9.170404e-05	8.887159e-06
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	404	7170000	5.634589e-05	5.494338e-06
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	403	4660000	8.648069e-05	8.443138e-06
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	418	2560000	1.632812e-04	1.565196e-05
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	437	1930000	2.264249e-04	2.122708e-05
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	462	1430000	3.230769e-04	2.945580e-05
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	525	1120000	4.687500e-04	4.008814e-05
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	478	980000	4.877551e-04	4.371576e-05
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	489	900000	5.433333e-04	4.814487e-05
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	506	950000	5.326316e-04	4.639723e-05
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	532	960000	5.541667e-04	4.707825e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	531	920000	5.771739e-04	4.907837e-05
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	516	950000	5.431579e-04	4.685321e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	0	1	0.000500	534	910000	5.868132e-04	4.975742e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	1222	350000	3.491429e-03	1.954178e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	450	1270000	3.543307e-04	3.273269e-05
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	447	1580000	2.829114e-04	2.622354e-05
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	486	1280000	3.796875e-04	3.375062e-05
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	544	820000	6.634146e-04	5.573109e-05
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	612	650000	9.415385e-04	7.456137e-05
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	690	530000	1.301887e-03	9.707823e-05
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	793	500000	1.586000e-03	1.103006e-04
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	839	440000	1.906818e-03	1.289050e-04
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	846	440000	1.922727e-03	1.294406e-04
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	819	410000	1.997561e-03	1.366721e-04
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	867	420000	2.064286e-03	1.372675e-04
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	894	420000	2.128571e-03	1.393840e-04
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	961	400000	2.402500e-03	1.517174e-04
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.010000	1	2	0.002000	880	400000	2.200000e-03	1.451975e-04
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	664	620000	1.070968e-03	8.141712e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	22	100230000	2.194952e-07	9.172118e-08
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	386	76170000	5.067612e-06	5.055506e-07
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	394	13520000	2.914201e-05	2.877539e-06
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	410	3490000	1.174785e-04	1.137096e-05
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	427	2380000	1.794118e-04	1.701587e-05
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	471	1490000	3.161074e-04	2.854379e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	457	1450000	3.151724e-04	2.889201e-05
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	497	1270000	3.913386e-04	3.439898e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	0	1	0.000500	483	1100000	4.390909e-04	3.915088e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	1203	340000	3.538235e-03	1.995907e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	149	100230000	1.486581e-06	2.386993e-07
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	391	16990000	2.301354e-05	2.281109e-06
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	433	3030000	1.429043e-04	1.345942e-05
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	468	1120000	4.178571e-04	3.785038e-05
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	596	770000	7.740260e-04	6.211841e-05
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	652	580000	1.124138e-03	8.623978e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	757	500000	1.514000e-03	1.077718e-04
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	778	460000	1.691304e-03	1.187464e-04
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.100000	1	2	0.002000	852	420000	2.028571e-03	1.360773e-04
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	620	620000	1.000000e-03	7.867613e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	146	100230000	1.456650e-06	2.362841e-07
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	385	20630000	1.866214e-05	1.864160e-06
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	399	5590000	7.137746e-05	7.003501e-06
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	434	2600000	1.669231e-04	1.570331e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	0	1	0.000500	459	1460000	3.143836e-04	2.875685e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	1258	340000	3.700000e-03	2.040857e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	26	100230000	2.594034e-07	9.971143e-08
144	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	387	40280000	9.607746e-06	9.572382e-07
233	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	406	3940000	1.030457e-04	1.002306e-05
377	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	494	1100000	4.490909e-04	3.959399e-05
610	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	624	600000	1.040000e-03	8.155886e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	0.500000	1	2	0.002000	709	510000	1.390196e-03	1.022603e-04
1	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2716	280000	9.700000e-03	3.630332e-04
2	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2654	280000	9.478571e-03	3.589058e-04
3	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2607	270000	9.655556e-03	3.688552e-04
5	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2681	270000	9.929630e-03	3.740018e-04
8	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2686	280000	9.592857e-03	3.610422e-04
13	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2744	280000	9.800000e-03	3.648813e-04
21	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2684	270000	9.940741e-03	3.742089e-04
34	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2711	270000	1.004074e-02	3.760674e-04
55	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2699	280000	9.639286e-03	3.619063e-04
89	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2679	270000	9.922222e-03	3.738637e-04
144	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2861	280000	1.021786e-02	3.725004e-04
233	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2698	270000	9.992593e-03	3.751738e-04
377	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2556	270000	9.466667e-03	3.652643e-04
610	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2748	280000	9.814286e-03	3.651445e-04
987	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	0	1	0.000500	2713	280000	9.689286e-03	3.628346e-04
1	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5227	250000	2.090800e-02	5.608595e-04
2	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5129	250000	2.051600e-02	5.556881e-04
3	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5232	250000	2.092800e-02	5.611219e-04
5	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5257	250000	2.102800e-02	5.624322e-04
8	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5071	250000	2.028400e-02	5.526027e-04
13	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5190	250000	2.076000e-02	5.589131e-04
21	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5216	250000	2.086400e-02	5.602816e-04
34	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5174	250000	2.069600e-02	5.580692e-04
55	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5235	250000	2.094000e-02	5.612793e-04
89	1000	(0.990000,1.000000,0.990000)	0.010000	0.000000	1	2	0.002000	5247	250000	2.098800e-02	5.619085e-04
